,train_loss,train_acc,val_loss,val_acc,trainf1,valf1
0,2.326434860085071,0.598079258196269,1.9663846012057715,0.6347682119205298,0.1617687395183195,0.28258208352829706
1,1.8626952911849206,0.7171873275195938,1.7551493348957772,0.6390728476821192,0.31373113226239313,0.3709828386635773
2,1.6422131910302091,0.7260183243183574,1.6591490938203959,0.6576158940397351,0.41953898864505046,0.4107073711889356
3,1.4918803021534235,0.7204989513191301,1.5937167956457972,0.7062913907284768,0.46669835843637675,0.4344202966118142
4,1.364003644737079,0.7296611104978474,1.5726695711293315,0.695364238410596,0.5118046592201985,0.4463005242494415
5,1.2710636699136133,0.7287780108179711,1.5483566867726737,0.6788079470198676,0.533148834852695,0.46133532345409456
6,1.1765807031509856,0.7244728998785738,1.5224031922479104,0.7188741721854305,0.5636392752246442,0.45876166785381767
7,1.1011994287832054,0.7189535268793465,1.512046419189318,0.6960264900662252,0.5969301825151088,0.46937644105514337
8,1.0382656411014783,0.7254663870184347,1.5027397639206026,0.7079470198675497,0.6194510533094193,0.47389683297117446
9,0.9799314910607868,0.709129042940722,1.4880331312371937,0.7443708609271523,0.6655311088217595,0.4766753344784861
10,0.9164419379293067,0.7052654818412628,1.5035538090667175,0.7437086092715232,0.669507904418432,0.47244547494306643
11,0.8606967219043125,0.716635390219671,1.5085570915573432,0.697682119205298,0.694806250801411,0.47631674192492723
12,0.8148264270626712,0.7253559995584502,1.5061193657419565,0.7105960264900663,0.7239020959447001,0.4852914360079706
