,train_loss,train_acc,val_loss,val_acc,trainf1,valf1
0,2.3245244211645013,0.5979688707362844,1.9592741710140662,0.6086092715231788,0.15738582173909144,0.2679218625754242
1,1.8623511371004244,0.7001876586819737,1.7488787794018532,0.6463576158940397,0.31315312883321345,0.37007703252728924
2,1.6376910667369,0.7228170879788056,1.6556878394193717,0.6539735099337748,0.4078925042908467,0.4124738031681301
3,1.496362427636722,0.7117783419803511,1.6056769246203546,0.6569536423841059,0.4649934415565585,0.4333566399072245
4,1.3743491355394333,0.7305442101777239,1.563392099968538,0.6847682119205298,0.5050667896191053,0.44702237335021483
5,1.2655921037594304,0.720057401479192,1.5442696938010623,0.678476821192053,0.5420964561810719,0.4573354298305745
6,1.1769816500958772,0.7219339882989293,1.5257771167580596,0.6874172185430464,0.5705081922790581,0.464752446618503
7,1.1125587147097193,0.7288883982779556,1.530665689549207,0.659933774834437,0.5990419408492047,0.45635802519359253
8,1.0369398430166141,0.7249144497185119,1.5224093774924803,0.7493377483443708,0.6286092497657444,0.4670925737714973
9,0.9717959272475355,0.7220443757589138,1.5260192362688314,0.7251655629139073,0.6524733784511147,0.4621735125326404
10,0.9191641473236708,0.7263494866983111,1.5328289216285784,0.7135761589403974,0.6715944199326508,0.4612184147059394
11,0.8631729463361358,0.7157522905397947,1.529487211128139,0.702317880794702,0.6996498711558188,0.47362924325917344
12,0.8285293967199727,0.7257975493983884,1.554563165090718,0.7059602649006622,0.7149256421616146,0.46910239263470743
13,0.7714788433271136,0.7123302792802738,1.567171646634486,0.6983443708609272,0.7355124841053455,0.4606657666734487
14,0.7351704361746446,0.7269014239982338,1.575008061587217,0.7006622516556291,0.7576172567768124,0.4733507693283268
15,0.7057851034440437,0.7231482503587593,1.5692845493463572,0.7142384105960264,0.76657197342622,0.46991738757695856
16,0.6827734526027114,0.7255767744784193,1.5942367639618924,0.7486754966887417,0.7733584541416181,0.4702666242369679
17,0.6573088469736126,0.7213820509990065,1.5968738470699397,0.7400662251655629,0.7802744418645324,0.4756417813503568
18,0.612802256032078,0.7180704271994701,1.6044237463643118,0.7235099337748344,0.7982172095547353,0.47672259375204246
19,0.6089814620323831,0.7237001876586819,1.603979007588213,0.733112582781457,0.7993149739181077,0.4767402564588142
